1141881	JOHNNYSWIM	http://www.songkick.com/artists/1141881-johnnyswim?utm_source=56832&utm_medium=partner	JOHNNYSWIM	Rock	Pop	https://s1.ticketm.net/dam/a/507/a9ad4819-449f-47e6-8aad-4156483d5507_940851_TABLET_LANDSCAPE_16_9.jpg
596190	Jim James	http://www.songkick.com/artists/596190-jim-james?utm_source=56832&utm_medium=partner	Jim James	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/943/e3eb3455-aff3-4ac6-b97b-1a7c208d4943_952631_TABLET_LANDSCAPE_16_9.jpg
9642424	Amo Amo	http://www.songkick.com/artists/9642424-amo-amo?utm_source=56832&utm_medium=partner	Amo Amo	Rock	Rock	https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg
9442264	Alina Engibaryan	http://www.songkick.com/artists/9442264-alina-engibaryan?utm_source=56832&utm_medium=partner	Alina Engibaryan	Jazz	Jazz	https://s1.ticketm.net/dam/c/bea/03d47f66-d37b-4aca-aa17-0135be64dbea_105801_TABLET_LANDSCAPE_16_9.jpg
29793	Snarky Puppy	http://www.songkick.com/artists/29793-snarky-puppy?utm_source=56832&utm_medium=partner	Snarky Puppy	Jazz	Jazz	https://s1.ticketm.net/dam/a/e96/08a80a52-29da-4164-ba43-c3e3ba604e96_910921_TABLET_LANDSCAPE_16_9.jpg
1013305	Passion Pit	http://www.songkick.com/artists/1013305-passion-pit?utm_source=56832&utm_medium=partner	Passion Pit	Rock	Pop	https://s1.ticketm.net/dam/a/a0a/f01bce50-4137-4853-96cf-8967d1051a0a_963281_TABLET_LANDSCAPE_16_9.jpg
199813	We Are Scientists	http://www.songkick.com/artists/199813-we-are-scientists?utm_source=56832&utm_medium=partner	We Are Scientists	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/34a/187c3ccd-0f43-4770-8438-039e6965034a_718491_TABLET_LANDSCAPE_16_9.jpg
259347	Snow Patrol	http://www.songkick.com/artists/259347-snow-patrol?utm_source=56832&utm_medium=partner	Snow Patrol	Rock	Alternative Rock	https://s1.ticketm.net/dam/a/f38/41934e3f-ae58-474c-953c-143980787f38_663771_TABLET_LANDSCAPE_16_9.jpg
9002344	Tayla Parx	http://www.songkick.com/artists/9002344-tayla-parx?utm_source=56832&utm_medium=partner	Tayla Parx	R&B	R&B	https://s1.ticketm.net/dam/a/b8a/1b776465-7925-4065-9c4a-2c978b35db8a_535861_TABLET_LANDSCAPE_16_9.jpg
5031783	Lizzo	http://www.songkick.com/artists/5031783-lizzo?utm_source=56832&utm_medium=partner	Lizzo	R&B	R&B	https://s1.ticketm.net/dam/a/87c/bf775ca2-e6cd-463a-9ff6-60459f33d87c_995301_TABLET_LANDSCAPE_16_9.jpg
